language,html_url,total-commits,total-other-commits,other-ratio,lifespan,size,owner,stargazers_count,log-stargazers-count,log-total-commits,log-total-other-commits,log-total-other-commits-prediction
Clojure,https://github.com/gfredericks/test.chuck,304.0,23.0,0.0756578947368421,P8Y9M10D,431,gfredericks,214,5.365976015021851,5.720311776607412,3.1780538303479458,2.9960313489403227
Clojure,https://github.com/discljord/discljord,942.0,14.0,0.014861995753715499,P5Y5M,1075,discljord,212,5.356586274672012,6.849066282633458,2.70805020110221,2.9884318172164455
Clojure,https://github.com/michaelklishin/quartzite,320.0,23.0,0.071875,P11Y11M15D,281,michaelklishin,210,5.3471075307174685,5.771441123130016,3.1780538303479458,2.9807602509429114
Clojure,https://github.com/suprematic/otplike,585.0,1.0,0.0017094017094017094,P3Y3M13D,643,suprematic,209,5.342334251964811,6.373319789577012,0.6931471805599453,2.976897025554751
Clojure,https://github.com/r0man/inflections-clj,411.0,19.0,0.046228710462287104,P12Y4M6D,400,r0man,209,5.342334251964811,6.021023349349527,2.995732273553991,2.976897025554751
Clojure,https://github.com/arichiardi/replumb,439.0,10.0,0.022779043280182234,P1Y11M9D,661,arichiardi,208,5.337538079701318,6.0867747269123065,2.3978952727983707,2.9730152714367875
Clojure,https://github.com/r0man/sqlingvo,946.0,16.0,0.016913319238900635,P8Y3M5D,1246,r0man,208,5.337538079701318,6.853299093186078,2.833213344056216,2.9730152714367875
Clojure,https://github.com/apa512/clj-rethinkdb,417.0,32.0,0.07673860911270983,P4Y6M11D,776,apa512,203,5.313205979041787,6.035481432524756,3.4965075614664802,2.953322227328934
Clojure,https://github.com/michaelklishin/neocons,675.0,28.0,0.04148148148148148,P6Y1M27D,691,michaelklishin,201,5.303304908059076,6.516193076042964,3.367295829986474,2.9453088531321945
Clojure,https://github.com/clojure/tools.reader,604.0,35.0,0.057947019867549666,P11Y27D,1088,clojure,201,5.303304908059076,6.405228458030842,3.58351893845611,2.9453088531321945
Clojure,https://github.com/generateme/fastmath,291.0,2.0,0.006872852233676976,P5Y7M14D,41488,generateme,200,5.298317366548036,5.676753802268282,1.0986122886681098,2.9412722154270905
Clojure,https://github.com/bob-cd/bob,757.0,20.0,0.026420079260237782,P6Y2M17D,1682,bob-cd,200,5.298317366548036,6.630683385642372,3.044522437723423,2.9412722154270905
Clojure,https://github.com/mikera/vectorz-clj,1018.0,8.0,0.007858546168958742,P5Y8M20D,820,mikera,199,5.293304824724492,6.926577033222725,2.1972245773362196,2.937215343864509
Clojure,https://github.com/walmartlabs/lacinia-pedestal,419.0,75.0,0.17899761336515513,P6Y2M13D,936,walmartlabs,195,5.272999558563747,6.040254711277414,4.330733340286331,2.9207813948306574
Clojure,https://github.com/funcool/catacumba,797.0,23.0,0.028858218318695106,P4Y5M16D,2229,funcool,190,5.247024072160486,6.682108597449809,3.1780538303479458,2.899758286032116
Clojure,https://github.com/fulcrologic/fulcro-rad,915.0,35.0,0.03825136612021858,P3Y11M26D,1564,fulcrologic,190,5.247024072160486,6.82001636467413,3.58351893845611,2.899758286032116
Clojure,https://github.com/otto-de/tesla-microservice,409.0,136.0,0.33251833740831294,P7Y11M29D,407,otto-de,188,5.236441962829949,6.016157159698354,4.919980925828125,2.8911937174107556
Clojure,https://github.com/clojure/tools.build,471.0,1.0,0.0021231422505307855,P3Y8M22D,1666,clojure,186,5.225746673713202,6.156978985585555,0.6931471805599453,2.882537547387891
Clojure,https://github.com/day8/re-frame-async-flow-fx,275.0,24.0,0.08727272727272728,P6Y10M13D,327,day8,183,5.209486152841421,5.62040086571715,3.2188758248682006,2.8693771894218707
Clojure,https://github.com/Swirrl/grafter,1053.0,45.0,0.042735042735042736,P9Y17D,6499,Swirrl,183,5.209486152841421,6.960347729101308,3.828641396489095,2.8693771894218707
Clojure,https://github.com/michaelklishin/validateur,294.0,36.0,0.12244897959183673,P6Y3M18D,224,michaelklishin,182,5.204006687076795,5.68697535633982,3.6109179126442243,2.864942415684076
Clojure,https://github.com/boot-clj/boot-cljs,446.0,30.0,0.06726457399103139,P4Y8D,390,boot-clj,177,5.176149732573829,6.102558594613569,3.4339872044851463,2.84239655162517
Clojure,https://github.com/mauricioszabo/atom-chlorine,1310.0,20.0,0.015267175572519083,P5Y2M14D,32257,mauricioszabo,176,5.170483995038151,7.1785454837637,3.044522437723423,2.8378110199131794
Clojure,https://github.com/lvh/caesium,691.0,35.0,0.05065123010130246,P9Y1M10D,496,lvh,174,5.159055299214529,6.539585955617669,3.58351893845611,2.8285612714389683
Clojure,https://github.com/matthiasn/systems-toolbox,494.0,5.0,0.010121457489878543,P4Y10M2D,2732,matthiasn,173,5.153291594497779,6.20455776256869,1.791759469228055,2.8238964505589377
Clojure,https://github.com/zmedelis/bosquet,457.0,2.0,0.00437636761487965,P10M28D,1451,zmedelis,172,5.147494476813453,6.126869184114185,1.0986122886681098,2.8192045870879903
Clojure,https://github.com/sveri/closp,483.0,2.0,0.004140786749482402,P5Y11M12D,2021,sveri,172,5.147494476813453,6.182084906716632,1.0986122886681098,2.8192045870879903
Clojure,https://github.com/ninjudd/cake,1203.0,39.0,0.032418952618453865,P2Y3M3D,3764,ninjudd,171,5.14166355650266,7.093404625868766,3.6888794541139363,2.8144853656579722
Clojure,https://github.com/Deep-Symmetry/dysentery,504.0,5.0,0.00992063492063492,P7Y6M27D,13783,Deep-Symmetry,166,5.111987788356544,6.22455842927536,1.791759469228055,2.790467455358599
Clojure,https://github.com/amitrathore/swarmiji,236.0,10.0,0.0423728813559322,P2Y3M24D,6397,amitrathore,165,5.10594547390058,5.4680601411351315,2.3978952727983707,2.7855771433070493
Clojure,https://github.com/heroku/pulse,572.0,34.0,0.05944055944055944,P3Y9M16D,1772,heroku,161,5.081404364984463,6.35088571671474,3.5553480614894135,2.76571493958271
Clojure,https://github.com/clojure-grimoire/grimoire,1224.0,35.0,0.028594771241830064,P4Y4M21D,14104,clojure-grimoire,159,5.0689042022202315,7.110696122978827,3.58351893845611,2.7555980055737694
Clojure,https://github.com/jochu/swank-clojure,489.0,136.0,0.278118609406953,P2Y11M11D,742,jochu,156,5.049856007249537,6.194405391104672,4.919980925828125,2.7401814597941114
Clojure,https://github.com/jacekschae/shadow-cljs-tailwindcss,297.0,1.0,0.003367003367003367,P2Y1M13D,982,jacekschae,153,5.030437921392435,5.697093486505405,0.6931471805599453,2.7244655449775164
Clojure,https://github.com/Raynes/lazybot,1090.0,78.0,0.07155963302752294,P5Y16D,2320,Raynes,152,5.0238805208462765,6.994849985833071,4.3694478524670215,2.71915835099557
Clojure,https://github.com/exercism/clojure,957.0,585.0,0.6112852664576802,P10Y5M16D,1585,exercism,151,5.017279836814924,6.86484777797086,6.373319789577012,2.7138161257767
Clojure,https://github.com/yogthos/yuggoth,512.0,6.0,0.01171875,P4Y3M8D,11885,yogthos,146,4.983606621708336,6.240275845170769,1.9459101490553132,2.6865629050364856
Clojure,https://github.com/scicloj/notespace,637.0,3.0,0.004709576138147566,P2Y5M13D,15768,scicloj,144,4.969813299576001,6.45833828334479,1.3862943611198906,2.6753993600164008
Clojure,https://github.com/jgrodziski/keycloak-clojure,533.0,14.0,0.02626641651031895,P5Y8M30D,11803,jgrodziski,143,4.962844630259907,6.280395838960195,2.70805020110221,2.669759308048214
Clojure,https://github.com/samsara/samsara,1042.0,5.0,0.0047984644913627635,P4Y8M29D,23943,samsara,141,4.948759890378168,6.949856455000773,1.791759469228055,2.6583599057680796
Clojure,https://github.com/tbatchelli/vmfest,401.0,5.0,0.012468827930174564,P3Y6M11D,2061,tbatchelli,140,4.941642422609304,5.996452088619021,1.791759469228055,2.6525994246378333
Clojure,https://github.com/tonsky/grumpy,257.0,5.0,0.019455252918287938,P6Y2M30D,708,tonsky,139,4.9344739331306915,5.552959584921617,1.791759469228055,2.64679764938364
